order_id,order_date,customer_id,product_id,category,quantity,unit_price,discount_pct,channel,ab_group,returned,gross_revenue,net_revenue,shipping_days,rating
O011330,2026-04-09,C00236,P004,Home & Office,1,8999,0.072,Web,control,0,8999,8351.07,2,5
O011331,2026-04-09,C01810,P003,Electronics,1,3499,0.103,Web,variant,0,3499,3138.6,3,4
O011332,2026-04-09,C00366,P003,Electronics,1,3499,0.037,Web,control,0,3499,3369.54,3,4
O011333,2026-04-09,C00336,P009,Electronics,3,2199,0.0,Web,control,0,6597,6597.0,2,3
O011334,2026-04-09,C01439,P005,Home & Office,2,13999,0.094,App,variant,0,27998,25366.19,3,5
O011335,2026-04-09,C00243,P003,Electronics,1,3499,0.109,App,variant,0,3499,3117.61,2,4
O011336,2026-04-09,C00437,P011,Beauty,1,1299,0.015,App,variant,0,1299,1279.51,5,3
O011337,2026-04-09,C01437,P005,Home & Office,3,13999,0.056,Web,variant,0,41997,39645.17,7,3
O011338,2026-04-09,C00080,P012,Beauty,1,1799,0.135,App,variant,1,1799,0.0,5,2
O011339,2026-04-09,C02105,P009,Electronics,1,2199,0.01,App,variant,0,2199,2177.01,3,4
O011340,2026-04-09,C01445,P003,Electronics,1,3499,0.078,Marketplace,variant,0,3499,3226.08,5,5
O011341,2026-04-09,C01363,P005,Home & Office,1,13999,0.04,App,control,0,13999,13439.04,1,4
O011342,2026-04-10,C01269,P002,Electronics,1,4999,0.211,App,variant,0,4999,3944.21,3,5
O011343,2026-04-10,C01146,P008,Fashion,3,1899,0.006,App,control,1,5697,0.0,3,3
O011344,2026-04-10,C01663,P006,Home & Office,2,4599,0.0,App,control,0,9198,9198.0,1,4
O011345,2026-04-10,C00886,P012,Beauty,1,1799,0.116,App,variant,0,1799,1590.32,7,5
O011346,2026-04-10,C00763,P008,Fashion,2,1899,0.06,Marketplace,control,0,3798,3570.12,3,5
O011347,2026-04-10,C01637,P001,Electronics,2,2499,0.018,Web,variant,0,4998,4908.04,7,5
O011348,2026-04-10,C01723,P002,Electronics,1,4999,0.05,Web,control,0,4999,4749.05,3,4
O011349,2026-04-10,C00615,P007,Fashion,1,3299,0.171,Web,variant,0,3299,2734.87,7,5
O011350,2026-04-10,C00143,P007,Fashion,1,3299,0.08,App,variant,1,3299,0.0,4,3
O011351,2026-04-10,C00591,P012,Beauty,1,1799,0.168,App,variant,0,1799,1496.77,3,5
O011352,2026-04-10,C01596,P011,Beauty,1,1299,0.006,Web,variant,0,1299,1291.21,5,4
O011353,2026-04-10,C01862,P009,Electronics,1,2199,0.145,App,variant,0,2199,1880.14,4,5
O011354,2026-04-10,C00275,P012,Beauty,1,1799,0.022,Web,control,0,1799,1759.42,5,4
O011355,2026-04-10,C02485,P012,Beauty,1,1799,0.154,App,variant,1,1799,0.0,3,3
O011356,2026-04-10,C00669,P006,Home & Office,1,4599,0.149,App,variant,0,4599,3913.75,3,5
O011357,2026-04-10,C01763,P012,Beauty,1,1799,0.02,App,control,0,1799,1763.02,4,4
O011358,2026-04-10,C01785,P007,Fashion,3,3299,0.105,App,variant,0,9897,8857.82,5,5
O011359,2026-04-10,C00894,P004,Home & Office,2,8999,0.092,Web,control,0,17998,16342.18,1,5
O011360,2026-04-10,C02158,P002,Electronics,1,4999,0.136,Web,variant,0,4999,4319.14,3,4
O011361,2026-04-10,C00808,P009,Electronics,1,2199,0.012,App,control,0,2199,2172.61,2,4
O011362,2026-04-10,C00292,P011,Beauty,1,1299,0.056,App,variant,0,1299,1226.26,6,3
O011363,2026-04-10,C01733,P001,Electronics,2,2499,0.083,App,variant,0,4998,4583.17,7,4
O011364,2026-04-10,C00994,P006,Home & Office,3,4599,0.17,App,control,0,13797,11451.51,6,4
O011365,2026-04-10,C00354,P010,Home & Office,1,1599,0.084,App,control,0,1599,1464.68,4,3
O011366,2026-04-10,C00698,P009,Electronics,1,2199,0.022,Web,control,0,2199,2150.62,5,4
O011367,2026-04-10,C00295,P010,Home & Office,3,1599,0.099,Web,control,0,4797,4322.1,6,3
O011368,2026-04-10,C00622,P010,Home & Office,2,1599,0.019,Web,control,0,3198,3137.24,6,4
O011369,2026-04-10,C00342,P002,Electronics,2,4999,0.0,App,variant,0,9998,9998.0,4,5
O011370,2026-04-10,C02473,P002,Electronics,1,4999,0.07,App,variant,0,4999,4649.07,2,5
O011371,2026-04-10,C01467,P012,Beauty,1,1799,0.097,App,control,0,1799,1624.5,6,4
O011372,2026-04-10,C00744,P009,Electronics,1,2199,0.092,Web,control,0,2199,1996.69,5,4
O011373,2026-04-10,C02485,P010,Home & Office,1,1599,0.083,App,control,0,1599,1466.28,3,4
O011374,2026-04-10,C01471,P010,Home & Office,1,1599,0.187,App,variant,0,1599,1299.99,3,4
O011375,2026-04-11,C01705,P009,Electronics,3,2199,0.173,App,variant,0,6597,5455.72,7,5
O011376,2026-04-11,C01522,P004,Home & Office,1,8999,0.031,App,control,0,8999,8720.03,4,5
O011377,2026-04-11,C00542,P008,Fashion,1,1899,0.137,App,variant,1,1899,0.0,2,4
O011378,2026-04-11,C02359,P008,Fashion,3,1899,0.216,App,control,0,5697,4466.45,2,5
O011379,2026-04-11,C01237,P011,Beauty,1,1299,0.185,App,variant,0,1299,1058.68,1,4
O011380,2026-04-11,C00829,P002,Electronics,2,4999,0.14,App,control,0,9998,8598.28,4,4
O011381,2026-04-11,C01704,P004,Home & Office,1,8999,0.072,Web,control,0,8999,8351.07,1,5
O011382,2026-04-11,C00457,P006,Home & Office,1,4599,0.002,App,variant,0,4599,4589.8,5,5
O011383,2026-04-11,C00397,P004,Home & Office,1,8999,0.022,Web,variant,0,8999,8801.02,3,4
O011384,2026-04-11,C01454,P007,Fashion,1,3299,0.112,Web,control,0,3299,2929.51,3,3
O011385,2026-04-11,C01538,P010,Home & Office,1,1599,0.098,App,control,0,1599,1442.3,5,5
O011386,2026-04-11,C00292,P012,Beauty,1,1799,0.084,App,variant,0,1799,1647.88,2,4
O011387,2026-04-11,C01502,P005,Home & Office,2,13999,0.135,Web,control,0,27998,24218.27,4,3
O011388,2026-04-11,C00592,P004,Home & Office,1,8999,0.15,Web,control,0,8999,7649.15,3,5
O011389,2026-04-11,C01673,P006,Home & Office,1,4599,0.15,App,control,0,4599,3909.15,2,4
O011390,2026-04-11,C00783,P006,Home & Office,2,4599,0.124,App,control,0,9198,8057.45,3,5
O011391,2026-04-11,C01191,P005,Home & Office,2,13999,0.111,Web,control,1,27998,0.0,4,4
O011392,2026-04-11,C00055,P006,Home & Office,1,4599,0.048,App,control,0,4599,4378.25,4,4
O011393,2026-04-11,C01467,P005,Home & Office,1,13999,0.085,App,variant,0,13999,12809.08,2,4
O011394,2026-04-11,C00591,P007,Fashion,2,3299,0.102,Web,variant,0,6598,5925.0,6,5
O011395,2026-04-11,C00260,P005,Home & Office,1,13999,0.077,App,control,0,13999,12921.08,2,4
O011396,2026-04-11,C00912,P004,Home & Office,1,8999,0.0,Web,control,1,8999,0.0,4,3
O011397,2026-04-11,C00523,P011,Beauty,3,1299,0.099,Web,variant,0,3897,3511.2,3,4
O011398,2026-04-11,C00992,P009,Electronics,1,2199,0.077,App,control,0,2199,2029.68,4,4
O011399,2026-04-11,C01046,P005,Home & Office,1,13999,0.072,App,variant,0,13999,12991.07,5,4
O011400,2026-04-11,C00193,P006,Home & Office,1,4599,0.114,Web,variant,0,4599,4074.71,2,3
O011401,2026-04-11,C01078,P002,Electronics,1,4999,0.113,App,control,1,4999,0.0,5,3
O011402,2026-04-11,C00515,P001,Electronics,1,2499,0.152,Marketplace,control,0,2499,2119.15,2,4
O011403,2026-04-11,C02017,P003,Electronics,2,3499,0.115,Web,control,0,6998,6193.23,4,5
O011404,2026-04-12,C00524,P007,Fashion,1,3299,0.057,Web,variant,0,3299,3110.96,3,5
O011405,2026-04-12,C01660,P001,Electronics,1,2499,0.159,Web,variant,0,2499,2101.66,3,4
O011406,2026-04-12,C01893,P001,Electronics,1,2499,0.17,Marketplace,control,0,2499,2074.17,2,5
O011407,2026-04-12,C00008,P008,Fashion,1,1899,0.079,App,control,0,1899,1748.98,4,4
O011408,2026-04-12,C00900,P003,Electronics,1,3499,0.155,App,control,0,3499,2956.66,3,4
O011409,2026-04-12,C02348,P002,Electronics,1,4999,0.09,App,variant,0,4999,4549.09,3,4
O011410,2026-04-12,C00705,P008,Fashion,1,1899,0.149,App,control,0,1899,1616.05,1,4
O011411,2026-04-12,C00958,P012,Beauty,2,1799,0.159,App,variant,0,3598,3025.92,4,4
O011412,2026-04-12,C01145,P010,Home & Office,2,1599,0.042,App,control,0,3198,3063.68,4,5
O011413,2026-04-12,C02344,P002,Electronics,1,4999,0.164,Marketplace,control,0,4999,4179.16,1,3
O011414,2026-04-12,C02390,P010,Home & Office,2,1599,0.083,App,variant,0,3198,2932.57,4,3
O011415,2026-04-12,C00547,P007,Fashion,3,3299,0.103,Marketplace,variant,0,9897,8877.61,4,4
O011416,2026-04-12,C01919,P007,Fashion,1,3299,0.147,App,variant,0,3299,2814.05,2,4
O011417,2026-04-12,C02370,P010,Home & Office,3,1599,0.065,App,variant,0,4797,4485.2,1,5
O011418,2026-04-12,C01042,P006,Home & Office,1,4599,0.14,App,variant,0,4599,3955.14,2,5
O011419,2026-04-12,C00969,P001,Electronics,3,2499,0.09,App,variant,0,7497,6822.27,3,4
O011420,2026-04-12,C00034,P001,Electronics,2,2499,0.053,Web,control,0,4998,4733.11,3,4
O011421,2026-04-12,C01036,P011,Beauty,1,1299,0.119,App,variant,0,1299,1144.42,1,3
O011422,2026-04-12,C00277,P011,Beauty,1,1299,0.155,App,control,0,1299,1097.66,7,3
O011423,2026-04-12,C02108,P003,Electronics,2,3499,0.086,Marketplace,control,1,6998,0.0,4,4
O011424,2026-04-12,C01743,P012,Beauty,1,1799,0.019,Marketplace,control,0,1799,1764.82,2,4
O011425,2026-04-12,C01815,P012,Beauty,1,1799,0.061,App,variant,0,1799,1689.26,5,5
O011426,2026-04-13,C02453,P012,Beauty,1,1799,0.038,App,variant,0,1799,1730.64,3,5
O011427,2026-04-13,C02109,P011,Beauty,1,1299,0.217,App,control,0,1299,1017.12,3,4
O011428,2026-04-13,C02347,P004,Home & Office,1,8999,0.028,App,control,0,8999,8747.03,1,4
O011429,2026-04-13,C02064,P009,Electronics,1,2199,0.0,Web,control,1,2199,0.0,3,3
O011430,2026-04-13,C01722,P012,Beauty,1,1799,0.057,Web,variant,1,1799,0.0,1,3
O011431,2026-04-13,C02059,P007,Fashion,1,3299,0.091,App,control,0,3299,2998.79,4,5
O011432,2026-04-13,C01236,P001,Electronics,2,2499,0.082,Marketplace,variant,0,4998,4588.16,3,4
O011433,2026-04-13,C01813,P004,Home & Office,1,8999,0.091,App,control,0,8999,8180.09,3,5
O011434,2026-04-13,C00400,P006,Home & Office,1,4599,0.003,Web,variant,0,4599,4585.2,4,4
O011435,2026-04-13,C02037,P006,Home & Office,1,4599,0.084,Web,variant,0,4599,4212.68,4,4
O011436,2026-04-13,C01995,P007,Fashion,1,3299,0.021,App,control,0,3299,3229.72,4,4
O011437,2026-04-13,C02209,P009,Electronics,1,2199,0.134,App,variant,0,2199,1904.33,5,3
O011438,2026-04-13,C02134,P006,Home & Office,1,4599,0.011,Web,control,0,4599,4548.41,4,4
O011439,2026-04-13,C00161,P001,Electronics,1,2499,0.075,App,control,0,2499,2311.58,6,4
O011440,2026-04-13,C00504,P003,Electronics,2,3499,0.032,App,control,1,6998,0.0,4,4
O011441,2026-04-13,C00610,P001,Electronics,2,2499,0.137,App,control,0,4998,4313.27,6,4
O011442,2026-04-13,C01167,P006,Home & Office,1,4599,0.052,Web,control,1,4599,0.0,7,3
O011443,2026-04-13,C00321,P007,Fashion,1,3299,0.017,Web,variant,0,3299,3242.92,2,4
O011444,2026-04-13,C01924,P012,Beauty,1,1799,0.143,Web,control,0,1799,1541.74,4,4
O011445,2026-04-13,C00732,P012,Beauty,1,1799,0.0,App,variant,0,1799,1799.0,4,5
O011446,2026-04-13,C01568,P003,Electronics,2,3499,0.122,App,control,0,6998,6144.24,5,5
O011447,2026-04-13,C01928,P010,Home & Office,2,1599,0.1,App,control,1,3198,0.0,3,4
O011448,2026-04-13,C02148,P009,Electronics,1,2199,0.231,Marketplace,variant,1,2199,0.0,3,4
O011449,2026-04-13,C00312,P001,Electronics,2,2499,0.119,Web,control,0,4998,4403.24,1,4
O011450,2026-04-13,C01624,P001,Electronics,2,2499,0.11,App,control,0,4998,4448.22,5,4
O011451,2026-04-13,C01166,P007,Fashion,2,3299,0.029,Marketplace,variant,0,6598,6406.66,3,3
O011452,2026-04-13,C00480,P012,Beauty,2,1799,0.067,Web,variant,0,3598,3356.93,6,5
O011453,2026-04-13,C00247,P005,Home & Office,2,13999,0.096,Web,control,0,27998,25310.19,4,3
O011454,2026-04-13,C01119,P005,Home & Office,2,13999,0.165,App,control,0,27998,23378.33,3,4
O011455,2026-04-14,C02271,P005,Home & Office,1,13999,0.034,Web,control,0,13999,13523.03,5,3
O011456,2026-04-14,C00036,P011,Beauty,2,1299,0.0,App,control,0,2598,2598.0,5,5
O011457,2026-04-14,C00992,P011,Beauty,1,1299,0.084,Web,control,0,1299,1189.88,2,4
O011458,2026-04-14,C00544,P012,Beauty,2,1799,0.0,Web,control,0,3598,3598.0,4,5
O011459,2026-04-14,C00976,P005,Home & Office,2,13999,0.129,Marketplace,control,0,27998,24386.26,1,4
O011460,2026-04-14,C00495,P002,Electronics,1,4999,0.171,App,control,0,4999,4144.17,3,5
O011461,2026-04-14,C00820,P001,Electronics,1,2499,0.142,App,control,0,2499,2144.14,4,4
O011462,2026-04-14,C01933,P005,Home & Office,1,13999,0.05,Web,variant,1,13999,0.0,3,4
O011463,2026-04-14,C01355,P010,Home & Office,1,1599,0.177,Marketplace,variant,0,1599,1315.98,2,4
O011464,2026-04-14,C01011,P009,Electronics,1,2199,0.034,App,control,0,2199,2124.23,4,5
O011465,2026-04-14,C00075,P008,Fashion,1,1899,0.021,App,variant,1,1899,0.0,7,4
O011466,2026-04-14,C00320,P009,Electronics,1,2199,0.166,App,variant,0,2199,1833.97,3,4
O011467,2026-04-14,C00125,P003,Electronics,1,3499,0.059,Web,control,0,3499,3292.56,6,3
O011468,2026-04-14,C00430,P002,Electronics,1,4999,0.09,Web,variant,0,4999,4549.09,6,5
O011469,2026-04-14,C00205,P005,Home & Office,1,13999,0.141,Marketplace,variant,0,13999,12025.14,4,4
O011470,2026-04-14,C00195,P007,Fashion,1,3299,0.014,Web,variant,0,3299,3252.81,1,4
O011471,2026-04-14,C00276,P004,Home & Office,1,8999,0.048,Web,variant,0,8999,8567.05,4,5
O011472,2026-04-14,C01703,P002,Electronics,2,4999,0.045,App,variant,0,9998,9548.09,4,4
O011473,2026-04-14,C00041,P009,Electronics,1,2199,0.066,Web,control,0,2199,2053.87,4,3
O011474,2026-04-14,C01451,P006,Home & Office,2,4599,0.037,App,control,0,9198,8857.67,3,4
O011475,2026-04-14,C00071,P003,Electronics,2,3499,0.102,Web,variant,0,6998,6284.2,5,3
O011476,2026-04-14,C00303,P012,Beauty,1,1799,0.102,Web,variant,0,1799,1615.5,6,4
O011477,2026-04-14,C01603,P011,Beauty,1,1299,0.08,Web,variant,0,1299,1195.08,4,5
O011478,2026-04-14,C00558,P001,Electronics,1,2499,0.094,App,control,0,2499,2264.09,2,4
O011479,2026-04-14,C02089,P001,Electronics,3,2499,0.041,Marketplace,variant,0,7497,7189.62,5,4
O011480,2026-04-14,C00492,P008,Fashion,2,1899,0.081,Web,control,0,3798,3490.36,2,5
O011481,2026-04-14,C00205,P011,Beauty,1,1299,0.0,Web,variant,0,1299,1299.0,5,5
O011482,2026-04-15,C01437,P004,Home & Office,1,8999,0.139,App,variant,0,8999,7748.14,4,3
O011483,2026-04-15,C00686,P009,Electronics,1,2199,0.046,Web,control,0,2199,2097.85,3,4
O011484,2026-04-15,C01283,P005,Home & Office,1,13999,0.049,App,control,0,13999,13313.05,4,5
O011485,2026-04-15,C00030,P005,Home & Office,2,13999,0.024,App,control,0,27998,27326.05,5,5
O011486,2026-04-15,C00103,P008,Fashion,1,1899,0.088,App,variant,0,1899,1731.89,4,4
O011487,2026-04-15,C01878,P007,Fashion,3,3299,0.048,App,variant,0,9897,9421.94,3,5
O011488,2026-04-15,C00770,P008,Fashion,1,1899,0.118,App,control,1,1899,0.0,2,2
O011489,2026-04-15,C01801,P004,Home & Office,2,8999,0.017,Web,variant,0,17998,17692.03,3,4
O011490,2026-04-15,C02106,P012,Beauty,1,1799,0.088,Marketplace,control,0,1799,1640.69,4,4
O011491,2026-04-15,C00403,P010,Home & Office,1,1599,0.106,Marketplace,control,0,1599,1429.51,2,5
O011492,2026-04-15,C01038,P002,Electronics,1,4999,0.128,Web,variant,0,4999,4359.13,4,4
O011493,2026-04-15,C00211,P006,Home & Office,2,4599,0.12,App,variant,0,9198,8094.24,6,4
O011494,2026-04-15,C00379,P007,Fashion,2,3299,0.026,App,variant,0,6598,6426.45,5,4
O011495,2026-04-15,C01744,P006,Home & Office,1,4599,0.084,App,variant,0,4599,4212.68,3,4
O011496,2026-04-15,C02044,P003,Electronics,4,3499,0.074,Web,variant,0,13996,12960.3,1,4
O011497,2026-04-15,C02114,P003,Electronics,2,3499,0.017,Web,variant,0,6998,6879.03,3,4
O011498,2026-04-15,C00392,P005,Home & Office,1,13999,0.078,App,variant,0,13999,12907.08,2,4
O011499,2026-04-15,C01147,P007,Fashion,2,3299,0.0,App,control,0,6598,6598.0,5,4
O011500,2026-04-15,C00210,P002,Electronics,3,4999,0.094,Web,control,0,14997,13587.28,2,3
O011501,2026-04-15,C00848,P012,Beauty,2,1799,0.152,App,variant,0,3598,3051.1,2,4
O011502,2026-04-16,C00853,P011,Beauty,1,1299,0.14,Web,control,1,1299,0.0,4,3
O011503,2026-04-16,C02287,P004,Home & Office,1,8999,0.103,Marketplace,control,0,8999,8072.1,2,4
O011504,2026-04-16,C00921,P012,Beauty,1,1799,0.096,App,control,0,1799,1626.3,2,4
O011505,2026-04-16,C00503,P008,Fashion,1,1899,0.073,App,control,0,1899,1760.37,7,4
O011506,2026-04-16,C01496,P003,Electronics,4,3499,0.21,App,variant,0,13996,11056.84,3,4
O011507,2026-04-16,C01713,P007,Fashion,2,3299,0.067,App,control,0,6598,6155.93,6,4
O011508,2026-04-16,C00585,P010,Home & Office,1,1599,0.001,App,control,1,1599,0.0,2,4
O011509,2026-04-16,C02022,P003,Electronics,1,3499,0.126,Marketplace,variant,0,3499,3058.13,6,3
O011510,2026-04-16,C02352,P008,Fashion,1,1899,0.108,Web,control,0,1899,1693.91,2,3
O011511,2026-04-16,C01398,P007,Fashion,1,3299,0.014,Web,control,0,3299,3252.81,2,4
O011512,2026-04-16,C01580,P001,Electronics,1,2499,0.056,Web,variant,0,2499,2359.06,3,5
O011513,2026-04-16,C02227,P004,Home & Office,1,8999,0.09,Web,control,1,8999,0.0,3,3
O011514,2026-04-16,C00908,P007,Fashion,1,3299,0.046,App,variant,0,3299,3147.25,2,3
O011515,2026-04-16,C01674,P012,Beauty,3,1799,0.135,App,variant,0,5397,4668.4,4,4
O011516,2026-04-16,C00758,P012,Beauty,1,1799,0.033,Web,variant,0,1799,1739.63,3,4
O011517,2026-04-16,C02488,P005,Home & Office,1,13999,0.065,App,control,0,13999,13089.06,4,3
O011518,2026-04-16,C02406,P003,Electronics,1,3499,0.055,App,control,0,3499,3306.56,4,4
O011519,2026-04-16,C00522,P002,Electronics,1,4999,0.107,Web,variant,0,4999,4464.11,3,4
O011520,2026-04-16,C00963,P009,Electronics,1,2199,0.118,App,variant,1,2199,0.0,2,3
O011521,2026-04-16,C02033,P010,Home & Office,1,1599,0.107,Web,variant,0,1599,1427.91,3,4
O011522,2026-04-17,C00725,P006,Home & Office,2,4599,0.0,Web,control,0,9198,9198.0,4,3
O011523,2026-04-17,C00174,P010,Home & Office,1,1599,0.09,App,control,0,1599,1455.09,2,4
O011524,2026-04-17,C01053,P001,Electronics,1,2499,0.109,App,variant,0,2499,2226.61,3,4
O011525,2026-04-17,C01637,P005,Home & Office,1,13999,0.116,Web,control,0,13999,12375.12,2,4
O011526,2026-04-17,C01843,P012,Beauty,1,1799,0.069,App,control,0,1799,1674.87,3,4
O011527,2026-04-17,C02236,P007,Fashion,1,3299,0.081,Marketplace,variant,0,3299,3031.78,5,4
O011528,2026-04-17,C01211,P008,Fashion,1,1899,0.046,Web,control,0,1899,1811.65,1,4
O011529,2026-04-17,C00133,P005,Home & Office,1,13999,0.157,App,control,0,13999,11801.16,1,4
O011530,2026-04-17,C00882,P012,Beauty,1,1799,0.0,Marketplace,variant,0,1799,1799.0,3,4
O011531,2026-04-17,C01374,P012,Beauty,1,1799,0.107,App,control,0,1799,1606.51,6,4
O011532,2026-04-17,C01064,P010,Home & Office,1,1599,0.02,Web,control,0,1599,1567.02,4,4
O011533,2026-04-17,C01544,P012,Beauty,2,1799,0.051,App,control,1,3598,0.0,4,3
O011534,2026-04-17,C01208,P010,Home & Office,1,1599,0.078,Web,variant,0,1599,1474.28,4,3
O011535,2026-04-17,C02422,P001,Electronics,2,2499,0.0,App,control,0,4998,4998.0,5,3
O011536,2026-04-17,C01462,P012,Beauty,1,1799,0.0,Web,control,0,1799,1799.0,3,4
O011537,2026-04-17,C01108,P002,Electronics,2,4999,0.0,App,control,0,9998,9998.0,5,5
O011538,2026-04-17,C02310,P004,Home & Office,1,8999,0.106,App,control,0,8999,8045.11,6,4
O011539,2026-04-17,C01098,P010,Home & Office,2,1599,0.141,App,control,0,3198,2747.08,3,5
O011540,2026-04-17,C01333,P001,Electronics,1,2499,0.0,App,variant,0,2499,2499.0,3,5
O011541,2026-04-17,C01946,P004,Home & Office,1,8999,0.069,App,control,0,8999,8378.07,2,4
O011542,2026-04-17,C01862,P006,Home & Office,1,4599,0.096,App,variant,0,4599,4157.5,2,5
O011543,2026-04-17,C00895,P006,Home & Office,1,4599,0.096,Web,control,0,4599,4157.5,5,4
O011544,2026-04-17,C01306,P002,Electronics,1,4999,0.201,App,variant,0,4999,3994.2,4,4
O011545,2026-04-17,C00924,P001,Electronics,1,2499,0.089,App,variant,0,2499,2276.59,4,4
O011546,2026-04-17,C00972,P012,Beauty,1,1799,0.024,Web,control,0,1799,1755.82,2,3
O011547,2026-04-18,C00053,P008,Fashion,1,1899,0.125,App,variant,0,1899,1661.62,5,4
O011548,2026-04-18,C01960,P009,Electronics,2,2199,0.175,Web,control,0,4398,3628.35,3,5
O011549,2026-04-18,C01549,P009,Electronics,3,2199,0.002,App,variant,0,6597,6583.81,4,4
O011550,2026-04-18,C01731,P007,Fashion,2,3299,0.112,App,control,1,6598,0.0,5,3
O011551,2026-04-18,C00731,P012,Beauty,3,1799,0.082,App,control,0,5397,4954.45,4,5
O011552,2026-04-18,C01511,P004,Home & Office,2,8999,0.023,Marketplace,control,0,17998,17584.05,2,3
O011553,2026-04-18,C00685,P002,Electronics,2,4999,0.042,App,control,0,9998,9578.08,3,5
O011554,2026-04-18,C00847,P007,Fashion,1,3299,0.175,Web,variant,0,3299,2721.68,2,4
O011555,2026-04-18,C02104,P006,Home & Office,1,4599,0.126,Web,control,0,4599,4019.53,4,4
O011556,2026-04-18,C01575,P007,Fashion,2,3299,0.106,App,control,0,6598,5898.61,1,5
O011557,2026-04-18,C00609,P001,Electronics,1,2499,0.0,App,control,0,2499,2499.0,7,4
O011558,2026-04-18,C00277,P004,Home & Office,3,8999,0.12,App,variant,0,26997,23757.36,4,5
O011559,2026-04-18,C01166,P001,Electronics,2,2499,0.147,Web,control,0,4998,4263.29,3,4
O011560,2026-04-18,C01805,P007,Fashion,2,3299,0.0,Web,variant,0,6598,6598.0,3,4
O011561,2026-04-18,C00236,P006,Home & Office,1,4599,0.081,App,variant,0,4599,4226.48,4,4
O011562,2026-04-18,C00831,P010,Home & Office,1,1599,0.14,Web,control,0,1599,1375.14,4,4
O011563,2026-04-18,C00820,P008,Fashion,1,1899,0.132,App,variant,0,1899,1648.33,2,4
O011564,2026-04-18,C01354,P002,Electronics,1,4999,0.118,App,control,0,4999,4409.12,4,5
O011565,2026-04-18,C01814,P008,Fashion,3,1899,0.083,App,variant,0,5697,5224.15,5,4
O011566,2026-04-18,C00431,P008,Fashion,2,1899,0.145,App,control,0,3798,3247.29,5,5
O011567,2026-04-18,C00628,P002,Electronics,3,4999,0.09,Marketplace,control,0,14997,13647.27,2,4
O011568,2026-04-18,C02247,P011,Beauty,1,1299,0.113,Web,control,0,1299,1152.21,3,4
O011569,2026-04-19,C02290,P011,Beauty,1,1299,0.101,Web,variant,0,1299,1167.8,5,4
O011570,2026-04-19,C01827,P007,Fashion,2,3299,0.016,App,variant,0,6598,6492.43,3,4
O011571,2026-04-19,C01117,P003,Electronics,1,3499,0.025,Web,variant,0,3499,3411.52,5,4
O011572,2026-04-19,C02128,P005,Home & Office,3,13999,0.0,Web,variant,0,41997,41997.0,4,4
O011573,2026-04-19,C00328,P008,Fashion,1,1899,0.057,App,control,0,1899,1790.76,2,5
O011574,2026-04-19,C01467,P001,Electronics,1,2499,0.129,App,control,0,2499,2176.63,4,3
O011575,2026-04-19,C00020,P001,Electronics,2,2499,0.1,Web,variant,0,4998,4498.2,5,4
O011576,2026-04-19,C00784,P010,Home & Office,1,1599,0.078,App,variant,0,1599,1474.28,6,4
O011577,2026-04-19,C00866,P008,Fashion,1,1899,0.162,Web,variant,1,1899,0.0,2,3
O011578,2026-04-19,C01372,P006,Home & Office,1,4599,0.062,Marketplace,variant,0,4599,4313.86,7,4
O011579,2026-04-19,C00802,P003,Electronics,1,3499,0.114,Marketplace,control,0,3499,3100.11,3,4
O011580,2026-04-19,C00337,P011,Beauty,1,1299,0.06,App,control,0,1299,1221.06,2,2
O011581,2026-04-19,C02146,P008,Fashion,2,1899,0.0,Marketplace,control,0,3798,3798.0,4,5
O011582,2026-04-19,C01054,P008,Fashion,1,1899,0.035,App,variant,0,1899,1832.54,4,4
O011583,2026-04-19,C00749,P009,Electronics,1,2199,0.033,App,variant,1,2199,0.0,4,4
O011584,2026-04-19,C00699,P010,Home & Office,2,1599,0.0,App,variant,0,3198,3198.0,2,3
O011585,2026-04-19,C01344,P010,Home & Office,1,1599,0.071,Web,variant,0,1599,1485.47,1,4
O011586,2026-04-19,C01702,P006,Home & Office,1,4599,0.035,App,control,0,4599,4438.04,5,4
O011587,2026-04-19,C02043,P012,Beauty,1,1799,0.17,App,control,0,1799,1493.17,3,3
O011588,2026-04-19,C01822,P007,Fashion,2,3299,0.066,App,variant,0,6598,6162.53,2,4
O011589,2026-04-19,C00824,P011,Beauty,2,1299,0.03,App,control,0,2598,2520.06,6,4
O011590,2026-04-19,C00226,P006,Home & Office,2,4599,0.015,App,control,0,9198,9060.03,6,3
O011591,2026-04-19,C01517,P003,Electronics,1,3499,0.013,Web,control,0,3499,3453.51,4,5
O011592,2026-04-19,C01448,P009,Electronics,1,2199,0.133,Web,control,0,2199,1906.53,2,4
O011593,2026-04-19,C02163,P001,Electronics,1,2499,0.138,App,variant,0,2499,2154.14,7,4
O011594,2026-04-19,C02045,P005,Home & Office,1,13999,0.0,App,control,0,13999,13999.0,2,4
O011595,2026-04-19,C01937,P006,Home & Office,2,4599,0.21,App,control,0,9198,7266.42,1,5
O011596,2026-04-19,C00179,P006,Home & Office,2,4599,0.085,App,control,0,9198,8416.17,6,4
O011597,2026-04-19,C00411,P001,Electronics,1,2499,0.141,App,control,0,2499,2146.64,2,4
O011598,2026-04-19,C01445,P008,Fashion,1,1899,0.032,App,variant,0,1899,1838.23,4,4
O011599,2026-04-19,C01724,P001,Electronics,3,2499,0.021,App,control,0,7497,7339.56,2,4
